id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,jornalismo,Duplicata,Fechamento
id9702,Rádio,RADIO AURIVERDE DE PITANGA LTDA,PITANGA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9701,Rádio,RADIO BARIGUI LTDA,ALMIRANTE TAMANDARÉ,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9700,Rádio,RADIO BIANCA LTDA,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9699,Rádio,RADIO BRASIL SUL FM LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9698,Rádio,RADIO BRASIL SUL LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id6477,Rádio,RADIO BRASILEIRA DE BELA VISTA DO PARAISO LTDA,BELA VISTA DO PARAÍSO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9697,Rádio,RADIO BROTAS LTDA,PIRAÍ DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9913,Rádio,RADIO CABIUNA LTDA,BANDEIRANTES,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9996,Rádio,RADIO CACIQUE DE GUARAPUAVA LTDA,GUARAPUAVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9696,Rádio,RADIO CAFE LONDRINA LTDA - ME,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9695,Rádio,RADIO CAIOBA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9694,Rádio,RADIO CAIUA LTDA.,PARANAVAÍ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9693,Rádio,RADIO CAMPOS DOURADOS FM LTDA.,MEDIANEIRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9692,Rádio,RADIO CAMPOS FLORIDOS LTDA,ARAPOTI,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9914,Rádio,RADIO CANYON LTDA,ORTIGUEIRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9915,Rádio,RADIO CAPANEMA LTDA,CAPANEMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9851,Rádio,RADIO CAPELISTA LTDA,PINHAIS,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9691,Rádio,RADIO CARLOPOLIS FM LTDA.,JOAQUIM TÁVORA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9916,Rádio,RADIO CASTRO LTDA,CASTRO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9917,Rádio,RADIO CENTRAL DO PARANA LTDA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,Virou Massa FM,,
id9690,Rádio,RADIO CENTROESTE LTDA,GOIOXIM,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9918,Rádio,RADIO CHOPINZINHO LTDA,CHOPINZINHO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9689,Rádio,RADIO CHRYSTIAN LTDA,ALTO PIQUIRI,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9919,Rádio,RADIO CIDADE AM 1520 DE QUEDAS DO IGUACU LTDA - ME,QUEDAS DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9688,Rádio,RADIO CIDADE CANCAO FM LTDA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9920,Rádio,RADIO CIDADE DE CASCAVEL LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9687,Rádio,RADIO CIDADE FM DE LOANDA LTDA  ME,LOANDA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9921,Rádio,RADIO CIDADE JANDAIA LTDA,JANDAIA DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9686,Rádio,RADIO CIDADE PATO BRANCO LTDA,PATO BRANCO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9685,Rádio,RADIO CLUB DE FAXINAL LTDA,FAXINAL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9684,Rádio,RADIO CLUB DE NOVA AURORA LTDA,NOVA AURORA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9852,Rádio,RADIO CLUB DE PALMAS LTDA,PALMAS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9683,Rádio,RADIO CLUBE DE MALLET LTDA,MALLET,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9682,Rádio,RADIO CLUBE DE REALEZA LTDA - EPP,REALEZA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9922,Rádio,RADIO CLUBE DE UBIRATA LTDA,UBIRATÃ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9681,Rádio,RADIO CLUBE ENTRE AMIGOS LTDA,PÉROLA D'OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9680,Rádio,RADIO CLUBE FM DE NOVA AURORA LTDA,NOVA AURORA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9679,Rádio,RADIO CLUBE PONTAGROSSENSE LTDA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9678,Rádio,RADIO COLMEIA LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9677,Rádio,RADIO COLOMBO DO PARANA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9676,Rádio,RADIO COMUNICADORA DE FOZ DO IGUACU LTDA,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9923,Rádio,RADIO CONTINENTAL DE CURITIBA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9675,Rádio,RADIO CONTINENTAL DE FRANCISCO BELTRAO LTDA,FRANCISCO BELTRÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9674,Rádio,RADIO CONTINENTAL LTDA,PALOTINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9673,Rádio,RADIO COPAS VERDES DE PRUDENTOPOLIS LTDA,PRUDENTÓPOLIS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9672,Rádio,RADIO CORNELIO PROCOPIO LTDA,CORNÉLIO PROCÓPIO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9868,Rádio,RADIO CRISTAL LTDA,MARMELEIRO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9671,Rádio,RADIO CRISTALINA LTDA,NOVA SANTA ROSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9670,Rádio,RADIO CRUZEIRO DO SUL DE LONDRINA LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9669,Rádio,RADIO CULTURA DE ANDIRA LTDA,ANDIRÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9668,Rádio,RADIO CULTURA DE APUCARANA LTDA,APUCARANA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9667,Rádio,RADIO CULTURA DE ARAPONGAS LTDA,ARAPONGAS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9666,Rádio,RADIO CULTURA DE ASTORGA S C LTDA,ASTORGA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9665,Rádio,RADIO CULTURA DE CAMBARA LTDA,CAMBARÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9664,Rádio,RADIO CULTURA DE CANDIDO DE ABREU LTDA.,CÂNDIDO DE ABREU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9663,Rádio,RADIO CULTURA DE CURITIBA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9924,Rádio,RADIO CULTURA DE FOZ DO IGUACU LTDA,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9662,Rádio,RADIO CULTURA DE IPORA LTDA,IPORÃ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9661,Rádio,RADIO CULTURA DE MARIALVA LTDA.,MARIALVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9660,Rádio,RADIO CULTURA DE MARINGA LTDA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9659,Rádio,RADIO CULTURA DE ROLANDIA LTDA,ROLÂNDIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9658,Rádio,RADIO CULTURA DE UMUARAMA LTDA,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9925,Rádio,RADIO CULTURA NORTE PARANAENSE LTDA,PARANAVAÍ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9657,Rádio,RADIO CULTURA NOVO SOM LTDA,APUCARANA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9656,Rádio,RADIO CULTURA PALOTINENSE LTDA,PALOTINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9655,Rádio,RADIO CULTURA SERPIN LTDA,RIBEIRÃO DO PINHAL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9654,Rádio,RADIO CULTURA SUL FM LTDA,SÃO MATEUS DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10165,Rádio,RADIO DANUBIO AZUL LTDA,SANTA IZABEL DO OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9652,Rádio,RADIO DIFUSORA AMERICA DE CHOPINZINHO LTDA,CHOPINZINHO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9651,Rádio,RADIO DIFUSORA APUCARANA LTDA,APUCARANA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9650,Rádio,RADIO DIFUSORA BALSA NOVA LTDA,CAMPO LARGO,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9649,Rádio,RADIO DIFUSORA COLMEIA DE CAMPO MOURAO LTDA ME,CAMPO MOURÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9648,Rádio,RADIO DIFUSORA CRUZEIRO DO OESTE LTDA,CRUZEIRO DO OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9647,Rádio,RADIO DIFUSORA DE CAMBE LTDA,CAMBÉ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9997,Rádio,RADIO DIFUSORA DE LONDRINA LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9926,Rádio,RADIO DIFUSORA DE PONTA GROSSA LTDA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9646,Rádio,RADIO DIFUSORA DE RIO NEGRO LTDA,RIO NEGRO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9927,Rádio,RADIO DIFUSORA DE SAO JORGE DO OESTE LTDA,SÃO JORGE D'OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id8441,Rádio,RADIO DIFUSORA DO PARANA LTDA,MARECHAL CÂNDIDO RONDON,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9645,Rádio,RADIO DIFUSORA ELITE LTDA,PATO BRANCO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9644,Rádio,RADIO DIFUSORA GUARAPUAVA LTDA.,GUARAPUAVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10726,Rádio,RADIO DIFUSORA PLATINENSE LTDA,SANTO ANTÔNIO DA PLATINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9643,Rádio,RADIO DIFUSORA UBIRATANENSE LTDA,UBIRATÃ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9928,Rádio,RADIO DIFUSORA UNIAO LTDA,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9642,Rádio,RADIO DIMENSAO FM LTDA,LAPA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,Não produz notícia,só música,
id9641,Rádio,RADIO DOURADO FM LTDA,FORMOSA DO OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9843,Rádio,RADIO E TELEVISAO CANAL 29 DO PARANA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9817,Televisão,RADIO E TELEVISAO EDUCATIVA DO PARANA TVE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9929,Rádio,RADIO E TELEVISAO EDUCATIVA DO PARANA TVE,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9803,Televisão,RADIO E TELEVISAO IGUACU SA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9811,Televisão,RADIO E TELEVISAO IMAGEM LTDA,PARANAVAÍ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9796,Televisão,RADIO E TELEVISAO OM LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9797,Televisão,RADIO E TELEVISAO ROTIONER LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9998,Rádio,RADIO E TELEVISAO ROTIONER LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9798,Televisão,RADIO E TELEVISAO TAROBA LTDA,CASCAVEL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9640,Rádio,RADIO EDEN LTDA,LUPIONÓPOLIS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9639,Rádio,RADIO EDUCADORA DE CORNELIO PROCOPIO LTDA,CORNÉLIO PROCÓPIO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9930,Rádio,RADIO EDUCADORA DE DOIS VIZINHOS LTDA,DOIS VIZINHOS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9999,Rádio,RADIO EDUCADORA DE FRANCISCO BELTRAO LTDA.,FRANCISCO BELTRÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9871,Rádio,RADIO EDUCADORA DE LARANJEIRAS DO SUL LTDA,LARANJEIRAS DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9931,Rádio,RADIO EDUCADORA DE LOANDA LTDA,LOANDA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9638,Rádio,RADIO EDUCADORA INCONFIDENCIA DE UMUARAMA LTDA.,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9637,Rádio,RADIO EDUCADORA LTDA,SÃO JOÃO DO IVAÍ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id8422,Rádio,RADIO EDUCADORA MARECHAL LTDA,MARECHAL CÂNDIDO RONDON,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10000,Rádio,RADIO ELDORADO DO PARANA LTDA,SÃO JOSÉ DOS PINHAIS,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9872,Rádio,RADIO EMISSORA ATALAIA LTDA,GUARAPUAVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10790,Rádio,RADIO ENTRE RIOS LTDA,SANTO ANTÔNIO DO SUDOESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9635,Rádio,RADIO ESPERANCA PRUDENTOPOLIS LTDA.,PRUDENTÓPOLIS,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9634,Rádio,RADIO EVANGELIZAR E PRECISO LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9633,Rádio,RADIO EXCLUSIVA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9632,Rádio,RADIO FM 104 LTDA,CORNÉLIO PROCÓPIO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9631,Rádio,RADIO FM 95 STEREO LTDA,UNIÃO DA VITÓRIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9630,Rádio,RADIO FM CIDADE DE CAMBE LTDA,CAMBÉ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9629,Rádio,RADIO FM CIDADE PARANAVAI LTDA,PARANAVAÍ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9628,Rádio,RADIO FM CIDADE UBIRATA LTDA,UBIRATÃ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9627,Rádio,RADIO FM CONQUISTA LTDA,PALMITAL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9626,Rádio,RADIO FM ESPERANCA LTDA,NOVA ESPERANÇA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9625,Rádio,RADIO FM FOLHA LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9624,Rádio,RADIO FM ILHA DO MEL LTDA,PARANAGUÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9623,Rádio,RADIO FM ILUSTRADA LTDA,UMUARAMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9622,Rádio,RADIO FM INDEPENDENCIA LTDA.,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9621,Rádio,RADIO FM INDEPENDENCIA-MARINGA LTDA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9873,Rádio,RADIO FM MEDIANEIRA LTDA,MEDIANEIRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9933,Rádio,RADIO FM NORTE DO PARANA LTDA,IBIPORÃ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9934,Rádio,RADIO FM NORTE PIONEIRA LTDA,JACAREZINHO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9620,Rádio,RADIO FM TURQUESA LTDA,ASTORGA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9619,Rádio,RADIO FM VALE DO NOROESTE LTDA,MOREIRA SALES,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10716,Rádio,RADIO FM VALE DO SOL LTDA,SANTO ANTÔNIO DA PLATINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9617,Rádio,RADIO FOZ-LAGO COMUNICADORA LTDA,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9616,Rádio,RADIO FRONTEIRA D'OESTE LTDA,TERRA ROXA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9615,Rádio,RADIO GRANDE LAGO LTDA,SANTA HELENA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9614,Rádio,RADIO GRAUNA DE PALOTINA LTDA,PALOTINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9613,Rádio,RADIO GRAUNA LTDA,CORNÉLIO PROCÓPIO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9612,Rádio,RADIO GUACU DE TOLEDO LTDA,TOLEDO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9935,Rádio,RADIO GUAIRA DE GUAIRA LTDA,GUAÍRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9611,Rádio,RADIO GUAIRACA DE GUARAPUAVA LTDA,GUARAPUAVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9610,Rádio,RADIO GUARAEMA FM LTDA,GUARANIAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9874,Rádio,RADIO GUARANIACU LTDA,GUARANIAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id7338,Rádio,RADIO HAVAI LTDA,CAPITÃO LEÔNIDAS MARQUES,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9609,Rádio,RADIO IGAPO FM LTDA,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9608,Rádio,RADIO ILHA GRANDE FM LTDA,PÉROLA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9607,Rádio,RADIO INDEPENDENCIA DE MEDIANEIRA LTDA,MEDIANEIRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id10001,Rádio,RADIO INDEPENDENCIA DE SALTO DO LONTRA LTDA,SALTO DO LONTRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9937,Rádio,RADIO INDEPENDENCIA DO PARANA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9606,Rádio,RADIO INGAMAR LTDA,MARIALVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9605,Rádio,RADIO INTEGRACAO CIDADE DE MEDIANEIRA FM LTDA,MEDIANEIRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9604,Rádio,RADIO INTEGRACAO OESTE LTDA,CORBÉLIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9603,Rádio,RADIO INTERCONTINENTAL LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9602,Rádio,RADIO ITAIPU LTDA,FOZ DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9601,Rádio,RADIO ITAPUA DE PATO BRANCO LTDA,PATO BRANCO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9938,Rádio,RADIO JORNAL DE ASSIS CHATEAUBRIAND LTDA,ASSIS CHATEAUBRIAND,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9600,Rádio,RADIO JORNAL FM LTDA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id11747,Rádio,RADIO JORNAL SAO MIGUEL LTDA,SÃO MIGUEL DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9598,Rádio,RADIO JURANDA FM LTDA,JURANDA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9597,Rádio,RADIO LAGOA DOURADA LTDA.,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,Rádio T,,
id9596,Rádio,RADIO LIDERANCA FM LTDA,LARANJEIRAS DO SUL,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9595,Rádio,RADIO LONDRINA S A,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9594,Rádio,RADIO LONTRENSE FM LTDA,SALTO DO LONTRA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9593,Rádio,RADIO MAIA FM S/C LTDA,ASTORGA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9592,Rádio,RADIO MARINGA FM LTDA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9939,Rádio,RADIO MARUMBY LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9875,Rádio,RADIO MASTER FM LTDA,BARBOSA FERRAZ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9591,Rádio,RADIO MATELANDIA LTDA,MATELÂNDIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9590,Rádio,RADIO MENINA DO PARANA LTDA,CAMPO LARGO,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9589,Rádio,RADIO MUNDIAL FM DE TOLEDO LTDA,TOLEDO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9588,Rádio,RADIO MUSICAL FM LTDA,CAMPO MOURÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9587,Rádio,RADIO NAJUA DE IRATI LTDA,IRATI,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9586,Rádio,RADIO NAUTICA FM LTDA,MARINGÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9585,Rádio,RADIO NILSON DE OLIVEIRA LTDA,PONTA GROSSA,n/d,PR,Paraná,Sul,Brasil,MCTIC,Rádio Mundi,,
id9940,Rádio,RADIO NOVA PRINCESA FM DE PITANGA LTDA,RONCADOR,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9876,Rádio,RADIO NOVAS DE PAZ LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9584,Rádio,RADIO ORTIGUEIRA LTDA,IMBAÚ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9583,Rádio,RADIO PAIQUERE LTDA - EPP,LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9582,Rádio,RADIO PANEMA LTDA,ANDIRÁ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9581,Rádio,RADIO PARANAVAI LTDA,PARANAVAÍ,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9941,Rádio,RADIO PIONEIRA DE FORMOSA LTDA,FORMOSA DO OESTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9580,Rádio,RADIO PIRAMIDE MUSICAL LTDA,SÃO JOÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9579,Rádio,RADIO PITIGUARA LTDA,ASSIS CHATEAUBRIAND,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9578,Rádio,RADIO POEMA DE PITANGA LTDA,PITANGA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9942,Rádio,RADIO PONTAL DE NOVA LONDRINA LTDA,NOVA LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9577,Rádio,RADIO PORTA VOZ DE CIANORTE LTDA,CIANORTE,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id11779,Rádio,RADIO PORTAL DA COSTA OESTE LTDA - ME,SÃO MIGUEL DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9576,Rádio,RADIO PORTAL FM LTDA,CAPANEMA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9575,Rádio,RADIO PORTO ALEGRE DE CURITIBA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9574,Rádio,RADIO PRANCHITA FM LTDA,PRANCHITA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9573,Rádio,RADIO PRINCESA DE RONCADOR LTDA,RONCADOR,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9572,Rádio,RADIO PROGRESSO DE CLEVELANDIA LTDA,CLEVELÂNDIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9943,Rádio,RADIO QUIGUAY LTDA.,FRANCISCO BELTRÃO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9571,Rádio,RADIO RAINHA DO OESTE DE ALTONIA LTDA,ALTÔNIA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9570,Rádio,RADIO RECORD DE CURITIBA LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9569,Rádio,RADIO RESERVA FM LTDA,RESERVA,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
id9568,Rádio,RADIO RIO MAXI LTDA,RIO NEGRO,n/d,PR,Paraná,Sul,Brasil,MCTIC,Pelo CNPJ diz ser Rádio Dimensão que é da Lapa,,
id9567,Rádio,RADIO RIO VERDE LTDA,CURITIBA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,,,
id9566,Rádio,RADIO ROTA DO SOL LTDA,CAMPO BONITO,n/d,PR,Paraná,Sul,Brasil,MCTIC,,,
