id,segmento_principal,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,jornalismo
9310,Televisão,PREFEITURA MUNICIPAL DE LAGOA DOS GATOS,LAGOA DOS GATOS,n/d,PE,Pernambuco,Nordeste,Brasil,MCTIC,0
10823,Televisão,PREFEITURA MUNICIPAL DE LAGOA VERMELHA,LAGOA VERMELHA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
12350,Televisão,PREFEITURA MUNICIPAL DE LAGOINHA,LAGOINHA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6563,Televisão,PREFEITURA MUNICIPAL DE LAJE,LAJE,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
7828,Televisão,PREFEITURA MUNICIPAL DE LAJINHA,LAJINHA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8447,Televisão,PREFEITURA MUNICIPAL DE LAMBARI,LAMBARI,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7827,Televisão,PREFEITURA MUNICIPAL DE LAMIM,LAMIM,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
9973,Televisão,PREFEITURA MUNICIPAL DE LAPA,LAPA,RM Curitiba,PR,Paraná,Sul,Brasil,MCTIC,0
8558,Televisão,PREFEITURA MUNICIPAL DE LARANJAL,LARANJAL,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11364,Televisão,PREFEITURA MUNICIPAL DE LAURENTINO,LAURENTINO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8448,Televisão,PREFEITURA MUNICIPAL DE LAVRAS,LAVRAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10664,Televisão,PREFEITURA MUNICIPAL DE LAVRAS DO SUL,LAVRAS DO SUL,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
11811,Televisão,PREFEITURA MUNICIPAL DE LAVRINHAS,LAVRINHAS,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
11133,Televisão,PREFEITURA MUNICIPAL DE LEBON REGIS,LEBON RÉGIS,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
12189,Televisão,PREFEITURA MUNICIPAL DE LEME,LEME,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6386,Televisão,PREFEITURA MUNICIPAL DE LENCOIS,LENÇÓIS,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
12034,Televisão,PREFEITURA MUNICIPAL DE LENCOIS PAULISTA,LENÇÓIS PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
11365,Televisão,PREFEITURA MUNICIPAL DE LEOBERTO LEAL,LEOBERTO LEAL,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8195,Televisão,PREFEITURA MUNICIPAL DE LEOPOLDINA,LEOPOLDINA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10663,Televisão,PREFEITURA MUNICIPAL DE LIBERATO SALZANO,LIBERATO SALZANO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
6385,Televisão,PREFEITURA MUNICIPAL DE LICINIO DE ALMEIDA,LICÍNIO DE ALMEIDA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
7349,Televisão,PREFEITURA MUNICIPAL DE LIMA CAMPOS,LIMA CAMPOS,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
11810,Televisão,PREFEITURA MUNICIPAL DE LIMEIRA,LIMEIRA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
12351,Televisão,PREFEITURA MUNICIPAL DE LINDOIA,LINDÓIA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9247,Televisão,PREFEITURA MUNICIPAL DE LIVRAMENTO,LIVRAMENTO,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
6384,Televisão,PREFEITURA MUNICIPAL DE LIVRAMENTO DO BRUMADO,LIVRAMENTO DE NOSSA SENHORA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
11132,Televisão,PREFEITURA MUNICIPAL DE LONTRAS,LONTRAS,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8797,Televisão,PREFEITURA MUNICIPAL DE LUCAS DO RIO VERDE,LUCAS DO RIO VERDE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC,0
11809,Televisão,PREFEITURA MUNICIPAL DE LUCIANOPOLIS,LUCIANÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9459,Televisão,PREFEITURA MUNICIPAL DE LUIS CORREIA,LUÍS CORREIA,n/d,PI,Piauí,Nordeste,Brasil,MCTIC,0
8270,Televisão,PREFEITURA MUNICIPAL DE LUZ,LUZ,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
9458,Televisão,PREFEITURA MUNICIPAL DE LUZILANDIA,LUZILÂNDIA,n/d,PI,Piauí,Nordeste,Brasil,MCTIC,0
10262,Televisão,PREFEITURA MUNICIPAL DE MACAIBA,MACAÍBA,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
6383,Televisão,PREFEITURA MUNICIPAL DE MACAJUBA,MACAJUBA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
9398,Televisão,PREFEITURA MUNICIPAL DE MACAPARANA,MACAPARANA,n/d,PE,Pernambuco,Nordeste,Brasil,MCTIC,0
12190,Televisão,PREFEITURA MUNICIPAL DE MACATUBA,MACATUBA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6382,Televisão,PREFEITURA MUNICIPAL DE MACAUBAS,MACAÚBAS,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
8176,Televisão,PREFEITURA MUNICIPAL DE MACHADO,MACHADO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8390,Televisão,PREFEITURA MUNICIPAL DE MADRE DE DEUS DE MINAS,MADRE DE DEUS DE MINAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8990,Televisão,PREFEITURA MUNICIPAL DE MAE DO RIO,MÃE DO RIO,n/d,PA,Pará,Norte,Brasil,MCTIC,0
8404,Televisão,PREFEITURA MUNICIPAL DE MAGALHAES DE ALMEIDA,MAGALHÃES DE ALMEIDA,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
11808,Televisão,PREFEITURA MUNICIPAL DE MAIRIPORA,MAIRIPORÃ,RM São Paulo,SP,São Paulo,Sudeste,Brasil,MCTIC,0
11366,Televisão,PREFEITURA MUNICIPAL DE MAJOR GERCINO,MAJOR GERCINO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
11131,Televisão,PREFEITURA MUNICIPAL DE MAJOR VIEIRA,MAJOR VIEIRA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8449,Televisão,PREFEITURA MUNICIPAL DE MALACACHETA,MALACACHETA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
9863,Televisão,PREFEITURA MUNICIPAL DE MALLET,MALLET,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
9178,Televisão,PREFEITURA MUNICIPAL DE MALTA,MALTA,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
9888,Televisão,PREFEITURA MUNICIPAL DE MAMBORE,MAMBORÊ,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
6011,Televisão,PREFEITURA MUNICIPAL DE MANCIO LIMA,MÂNCIO LIMA,n/d,AC,Acre,Norte,Brasil,MCTIC,0
7825,Televisão,PREFEITURA MUNICIPAL DE MANGA,MANGA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10149,Televisão,PREFEITURA MUNICIPAL DE MANGARATIBA,MANGARATIBA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
7824,Televisão,PREFEITURA MUNICIPAL DE MANHUACU,MANHUAÇU,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8450,Televisão,PREFEITURA MUNICIPAL DE MANHUMIRIM,MANHUMIRIM,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6381,Televisão,PREFEITURA MUNICIPAL DE MANOEL VITORINO,MANOEL VITORINO,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
8451,Televisão,PREFEITURA MUNICIPAL DE MANTENA,MANTENA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8559,Televisão,PREFEITURA MUNICIPAL DE MAR DE ESPANHA,MAR DE ESPANHA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7200,Televisão,PREFEITURA MUNICIPAL DE MARA ROSA,MARA ROSA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
9094,Televisão,PREFEITURA MUNICIPAL DE MARABA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC,0
12425,Televisão,PREFEITURA MUNICIPAL DE MARABA PAULISTA,MARABÁ PAULISTA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
12116,Televisão,PREFEITURA MUNICIPAL DE MARACAI,MARACAÍ,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
8672,Televisão,PREFEITURA MUNICIPAL DE MARACAJU,MARACAJU,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
6380,Televisão,PREFEITURA MUNICIPAL DE MARACAS,MARACÁS,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
10796,Televisão,PREFEITURA MUNICIPAL DE MARAU,MARAU,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
11275,Televisão,PREFEITURA MUNICIPAL DE MARAVILHA,MARAVILHA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
10977,Televisão,PREFEITURA MUNICIPAL DE MARCELINO RAMOS,MARCELINO RAMOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
8271,Televisão,PREFEITURA MUNICIPAL DE MARIA DA FE,MARIA DA FÉ,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8272,Televisão,PREFEITURA MUNICIPAL DE MARIANA,MARIANA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10662,Televisão,PREFEITURA MUNICIPAL DE MARIANO MORO,MARIANO MORO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
6106,Televisão,PREFEITURA MUNICIPAL DE MARIBONDO,MARIBONDO,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
7823,Televisão,PREFEITURA MUNICIPAL DE MARILAC,MARILAC,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8452,Televisão,PREFEITURA MUNICIPAL DE MARIPA DE MINAS,MARIPÁ DE MINAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8273,Televisão,PREFEITURA MUNICIPAL DE MARLIERIA,MARLIÉRIA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6115,Televisão,PREFEITURA MUNICIPAL DE MATA GRANDE,MATA GRANDE,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
7423,Televisão,PREFEITURA MUNICIPAL DE MATA ROMA,MATA ROMA,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
12078,Televisão,PREFEITURA MUNICIPAL DE MATAO,MATÃO,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
9177,Televisão,PREFEITURA MUNICIPAL DE MATARACA,MATARACA,n/d,PB,Paraíba,Nordeste,Brasil,MCTIC,0
7822,Televisão,PREFEITURA MUNICIPAL DE MATERLANDIA,MATERLÂNDIA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7347,Televisão,PREFEITURA MUNICIPAL DE MATINHA,MATINHA,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
7821,Televisão,PREFEITURA MUNICIPAL DE MATIPO,MATIPÓ,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8453,Televisão,PREFEITURA MUNICIPAL DE MATO VERDE,MATO VERDE,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11130,Televisão,PREFEITURA MUNICIPAL DE MATOS COSTA,MATOS COSTA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8477,Televisão,PREFEITURA MUNICIPAL DE MATRIZ DE CAMARAGIBE,MATRIZ DE CAMARAGIBE,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
7820,Televisão,PREFEITURA MUNICIPAL DE MATUTINA,MATUTINA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7248,Televisão,PREFEITURA MUNICIPAL DE MAURILANDIA,MAURILÂNDIA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
8478,Televisão,PREFEITURA MUNICIPAL DE MAXIMILIANO DE ALMEIDA,MAXIMILIANO DE ALMEIDA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
6379,Televisão,PREFEITURA MUNICIPAL DE MEDEIROS NETO,MEDEIROS NETO,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
10212,Televisão,PREFEITURA MUNICIPAL DE MENDES,MENDES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
7819,Televisão,PREFEITURA MUNICIPAL DE MENDES PIMENTEL,MENDES PIMENTEL,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7818,Televisão,PREFEITURA MUNICIPAL DE MERCES,MERCÊS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8454,Televisão,PREFEITURA MUNICIPAL DE MESQUITA,MESQUITA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6579,Televisão,PREFEITURA MUNICIPAL DE MIGUEL CALMON,MIGUEL CALMON,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
10151,Televisão,PREFEITURA MUNICIPAL DE MIGUEL PEREIRA,MIGUEL PEREIRA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
6556,Televisão,MILAGRES PREFEITURA,MILAGRES,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
6992,Televisão,PREFEITURA MUNICIPAL DE MIMOSO DO SUL,MIMOSO DO SUL,n/d,ES,Espírito Santo,Sudeste,Brasil,MCTIC,0
7817,Televisão,PREFEITURA MUNICIPAL DE MINAS NOVAS,MINAS NOVAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8455,Televisão,PREFEITURA MUNICIPAL DE MINDURI,MINDURI,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
7249,Televisão,PREFEITURA MUNICIPAL DE MINEIROS,MINEIROS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11807,Televisão,PREFEITURA MUNICIPAL DE MIRACATU,MIRACATU,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
10092,Televisão,PREFEITURA MUNICIPAL DE MIRACEMA,MIRACEMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,0
7346,Televisão,PREFEITURA MUNICIPAL DE MIRADOR,MIRADOR,n/d,MA,Maranhão,Nordeste,Brasil,MCTIC,0
7816,Televisão,PREFEITURA MUNICIPAL DE MIRADOURO,MIRADOURO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8274,Televisão,PREFEITURA MUNICIPAL DE MIRAI,MIRAÍ,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8673,Televisão,PREFEITURA MUNICIPAL DE MIRANDA,MIRANDA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
12191,Televisão,PREFEITURA MUNICIPAL DE MIRANDOPOLIS,MIRANDÓPOLIS,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
6378,Televisão,PREFEITURA MUNICIPAL DE MIRANGABA,MIRANGABA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
8504,Televisão,PREFEITURA MUNICIPAL DE MIRANTE DO PARANAPANEMA,MIRANTE DO PARANAPANEMA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
8989,Televisão,PREFEITURA MUNICIPAL DE MOCAJUBA,MOCAJUBA,n/d,PA,Pará,Norte,Brasil,MCTIC,0
12352,Televisão,PREFEITURA MUNICIPAL DE MOCOCA,MOCOCA,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
11276,Televisão,PREFEITURA MUNICIPAL DE MODELO,MODELO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
7815,Televisão,PREFEITURA MUNICIPAL DE MOEDA,MOEDA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8456,Televisão,PREFEITURA MUNICIPAL DE MOEMA,MOEMA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11805,Televisão,PREFEITURA MUNICIPAL DE MOGI GUACU,MOGI GUAÇU,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
7078,Televisão,PREFEITURA MUNICIPAL DE MOIPORA,MOIPORÁ,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11212,Televisão,PREFEITURA MUNICIPAL DE MONDAI,MONDAÍ,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
7814,Televisão,PREFEITURA MUNICIPAL DE MONSENHOR PAULO,MONSENHOR PAULO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6672,Televisão,PREFEITURA MUNICIPAL DE MONSENHOR TABOSA,MONSENHOR TABOSA,n/d,CE,Ceará,Nordeste,Brasil,MCTIC,0
7813,Televisão,PREFEITURA MUNICIPAL DE MONTALVANIA,MONTALVÂNIA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
10261,Televisão,PREFEITURA MUNICIPAL DE MONTANHAS,MONTANHAS,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
8988,Televisão,PREFEITURA MUNICIPAL DE MONTE ALEGRE,MONTE ALEGRE,n/d,PA,Pará,Norte,Brasil,MCTIC,0
8561,Televisão,PREFEITURA MUNICIPAL DE MONTE ALEGRE DE MINAS,MONTE ALEGRE DE MINAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12117,Televisão,PREFEITURA MUNICIPAL DE MONTE ALEGRE DO SUL,MONTE ALEGRE DO SUL,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
12426,Televisão,PREFEITURA MUNICIPAL DE MONTE APRAZIVEL,MONTE APRAZÍVEL,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
8457,Televisão,PREFEITURA MUNICIPAL DE MONTE AZUL,MONTE AZUL,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8560,Televisão,PREFEITURA MUNICIPAL DE MONTE BELO,MONTE BELO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11277,Televisão,PREFEITURA MUNICIPAL DE MONTE CARLO,MONTE CARLO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8458,Televisão,PREFEITURA MUNICIPAL DE MONTE CARMELO,MONTE CARMELO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11367,Televisão,PREFEITURA MUNICIPAL DE MONTE CASTELO,MONTE CASTELO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
8693,Televisão,PREFEITURA MUNICIPAL DE MONTE SANTO DE MINAS,MONTE SANTO DE MINAS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8275,Televisão,PREFEITURA MUNICIPAL DE MONTE SIAO,MONTE SIÃO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8459,Televisão,PREFEITURA MUNICIPAL DE MONTES CLAROS,MONTES CLAROS,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8695,Televisão,PREFEITURA MUNICIPAL DE MONTES CLAROS DE GOIAS,MONTES CLAROS DE GOIÁS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
7076,Televisão,PREFEITURA MUNICIPAL DE MORRINHOS,MORRINHOS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
11129,Televisão,PREFEITURA MUNICIPAL DE MORRO DA FUMACA,MORRO DA FUMAÇA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
6377,Televisão,PREFEITURA MUNICIPAL DE MORRO DO CHAPEU,MORRO DO CHAPÉU,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
7811,Televisão,PREFEITURA MUNICIPAL DE MORRO DO PILAR,MORRO DO PILAR,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6376,Televisão,PREFEITURA MUNICIPAL DE MORTUGABA,MORTUGABA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
7075,Televisão,PREFEITURA MUNICIPAL DE MOSSAMEDES,MOSSÂMEDES,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
7250,Televisão,PREFEITURA MUNICIPAL DE MOZARLANDIA,MOZARLÂNDIA,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
10802,Televisão,PREFEITURA MUNICIPAL DE MUCUM,MUÇUM,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
8617,Televisão,PREFEITURA MUNICIPAL DE MUNDO NOVO,MUNDO NOVO,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
8562,Televisão,PREFEITURA MUNICIPAL DE MUNHOZ,MUNHOZ,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6950,Televisão,PREFEITURA MUNICIPAL DE MUNIZ FREIRE,MUNIZ FREIRE,n/d,ES,Espírito Santo,Sudeste,Brasil,MCTIC,0
6993,Televisão,PREFEITURA MUNICIPAL DE MUQUI,MUQUI,n/d,ES,Espírito Santo,Sudeste,Brasil,MCTIC,0
6116,Televisão,PREFEITURA MUNICIPAL DE MURICI,MURICI,n/d,AL,Alagoas,Nordeste,Brasil,MCTIC,0
8460,Televisão,PREFEITURA MUNICIPAL DE MUTUM,MUTUM,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8276,Televisão,PREFEITURA MUNICIPAL DE NATERCIA,NATÉRCIA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8616,Televisão,PREFEITURA MUNICIPAL DE NAVIRAI,NAVIRAÍ,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
12449,Televisão,PREFEITURA MUNICIPAL DE NAZARE,NAZARÉ,n/d,TO,Tocantins,Norte,Brasil,MCTIC,0
7810,Televisão,PREFEITURA MUNICIPAL DE NAZARENO,NAZARENO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11417,Televisão,PREFEITURA MUNICIPAL DE NEOPOLIS,NEÓPOLIS,n/d,SE,Sergipe,Nordeste,Brasil,MCTIC,0
8461,Televisão,PREFEITURA MUNICIPAL DE NEPOMUCENO,NEPOMUCENO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
8688,Televisão,PREFEITURA MUNICIPAL DE NIOAQUE,NIOAQUE,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
10661,Televisão,PREFEITURA MUNICIPAL DE NONOAI,NONOAI,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
8796,Televisão,PREFEITURA MUNICIPAL DE NORTELANDIA,NORTELÂNDIA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC,0
8726,Televisão,PREFEITURA MUNICIPAL DE NOSSA SENHORA DA GLORIA,NOSSA SENHORA DA GLÓRIA,n/d,SE,Sergipe,Nordeste,Brasil,MCTIC,0
8764,Televisão,PREFEITURA MUNICIPAL DE NOVA ALVORADA DO SUL,NOVA ALVORADA DO SUL,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
8731,Televisão,PREFEITURA MUNICIPAL DE NOVA ANDRADINA,NOVA ANDRADINA,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,MCTIC,0
10996,Televisão,PREFEITURA MUNICIPAL DE NOVA ARACA,NOVA ARAÇÁ,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
9724,Televisão,PREFEITURA MUNICIPAL DE NOVA AURORA,NOVA AURORA,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
10825,Televisão,PREFEITURA MUNICIPAL DE NOVA BASSANO,NOVA BASSANO,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
10797,Televisão,PREFEITURA MUNICIPAL DE NOVA BRESCIA,NOVA BRÉSCIA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
9723,Televisão,PREFEITURA MUNICIPAL DE NOVA CANTU,NOVA CANTU,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
7251,Televisão,PREFEITURA MUNICIPAL DE NOVA CRIXAS,NOVA CRIXÁS,n/d,GO,Goiás,Centro-Oeste,Brasil,MCTIC,0
10300,Televisão,PREFEITURA MUNICIPAL DE NOVA CRUZ,NOVA CRUZ,n/d,RN,Rio Grande do Norte,Nordeste,Brasil,MCTIC,0
7809,Televisão,PREFEITURA MUNICIPAL DE NOVA ERA,NOVA ERA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
11128,Televisão,PREFEITURA MUNICIPAL DE NOVA ERECHIM,NOVA ERECHIM,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
6375,Televisão,PREFEITURA MUNICIPAL DE NOVA ITARANA,NOVA ITARANA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
9974,Televisão,PREFEITURA MUNICIPAL DE NOVA LONDRINA,NOVA LONDRINA,n/d,PR,Paraná,Sul,Brasil,MCTIC,0
10370,Televisão,PREFEITURA MUNICIPAL DE NOVA MAMORE,NOVA MAMORÉ,n/d,RO,Rondônia,Norte,Brasil,MCTIC,0
8462,Televisão,PREFEITURA MUNICIPAL DE NOVA MODICA,NOVA MÓDICA,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6671,Rádio,PREFEITURA MUNICIPAL DE NOVA OLINDA,NOVA OLINDA,n/d,CE,Ceará,Nordeste,Brasil,MCTIC,0
10803,Televisão,PREFEITURA MUNICIPAL DE NOVA PALMA,NOVA PALMA,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC,0
8463,Televisão,PREFEITURA MUNICIPAL DE NOVA PONTE,NOVA PONTE,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
6374,Televisão,PREFEITURA MUNICIPAL DE NOVA SOURE,NOVA SOURE,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
11395,Televisão,PREFEITURA MUNICIPAL DE NOVA TRENTO,NOVA TRENTO,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
6951,Televisão,PREFEITURA MUNICIPAL DE NOVA VENECIA,NOVA VENÉCIA,n/d,ES,Espírito Santo,Sudeste,Brasil,MCTIC,0
11368,Televisão,PREFEITURA MUNICIPAL DE NOVA VENEZA,NOVA VENEZA,n/d,SC,Santa Catarina,Sul,Brasil,MCTIC,0
6373,Televisão,PREFEITURA MUNICIPAL DE NOVA VICOSA,NOVA VIÇOSA,n/d,BA,Bahia,Nordeste,Brasil,MCTIC,0
8563,Televisão,PREFEITURA MUNICIPAL DE NOVO CRUZEIRO,NOVO CRUZEIRO,n/d,MG,Minas Gerais,Sudeste,Brasil,MCTIC,0
12118,Televisão,PREFEITURA MUNICIPAL DE NOVO HORIZONTE,NOVO HORIZONTE,n/d,SP,São Paulo,Sudeste,Brasil,MCTIC,0
